	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	direction
CD300LD	10.1083637096349	-2.24477604886399	0.638215072109101	-3.51727207169475	0.000436006626308727	0.00151819300124394	down
QPCTL	108.235349316522	1.02164942094782	0.290584839216154	3.51583869173524	0.000438367234482113	0.00152452454604529	up
S100A12	1422.45225757307	1.01127278337345	0.287630429980326	3.51587550539288	0.000438306457735058	0.00152452454604529	up
GCAT	16.6330460267259	2.13730384394104	0.608061313527589	3.51494791132452	0.000439840250387142	0.00152926895861787	up
GAS6	119.397843405613	1.11844026975825	0.318255485942267	3.51428433809037	0.000440940552540334	0.00153233655057094	up
ARMC3	54.9516932408407	1.46300450042898	0.416939313667882	3.50891473283893	0.000449939128034698	0.00156167761056389	up
FAM229A	30.2274477703287	-1.47716270447021	0.421027666130015	-3.50846945058963	0.000450692992254331	0.00156390802076503	down
BIRC5	45.1517715444873	1.50763804653011	0.429813092476769	3.50765966165072	0.000452066989426647	0.00156790171980517	up
ABHD14A	72.3849616760466	1.09437935144804	0.312418531201568	3.50292713828158	0.000460175320750494	0.00159484331454381	up
USP54	47.0433858367038	-1.14818323532907	0.32794603428571	-3.50113468464374	0.000463281646542771	0.00160363213628459	down
ITGB1BP2	27.853430827654	-1.38714204541208	0.396231608438604	-3.50083641958366	0.000463800435208212	0.00160456957577575	down
TMEM234	54.0155329258218	-1.25969463185407	0.359891776213184	-3.5002039921798	0.000464902244254524	0.00160765826506417	down
LCA5	21.1068481596581	1.98786702992552	0.568373164767811	3.49746813035692	0.000469696828677216	0.00162224283064266	up
MEOX1	45.5096362973429	1.2372472557232	0.353779579769133	3.4972263139964	0.000470122822035285	0.00162315219350687	up
TECPR2	1526.76349312752	-1.62275514134082	0.46411602401255	-3.49644282330778	0.000471505527569196	0.00162729025314024	down
SAPCD1	14.8771440913925	-1.87523284440175	0.53638848855125	-3.49603484121487	0.000472227036171958	0.00162938032583928	down
TSGA10	58.4179925180513	1.13911723202883	0.32592297442422	3.49505043036995	0.000473972190996285	0.00163419845200755	up
CLEC18A	19.821143778267	-1.7997857457229	0.515020046062658	-3.49459357840984	0.000474784136320035	0.00163619529400606	down
PDK4	752.924374620129	1.04740022097626	0.30003334090419	3.49094609892282	0.000481313346211156	0.00165585455401131	up
FAM24B	41.3742477246108	-1.22688574096598	0.352265154410254	-3.48284729728655	0.000496111260351851	0.0017030124509807	down
ANPEP	2623.86733763952	-1.25291751828894	0.359807488635367	-3.48218855322008	0.000497333369763035	0.00170679081512671	down
ZDHHC1	63.5391897640738	1.33320761894425	0.383124127966197	3.47983204822298	0.000501728203629118	0.00171992732272022	up
MMP11	27.7833919519184	1.65420759068123	0.47540606000087	3.4795677418967	0.00050222338150149	0.00172090665687552	up
SPATA33	33.7758374127389	-1.1510573717025	0.330921390342098	-3.47834079420665	0.000504528040569162	0.0017281068874953	down
NAGS	53.3306210026927	1.2673565624565	0.364554789834866	3.47645017373267	0.000508098631006422	0.00173948915149958	up
TSHZ2	21.6674669135887	-1.47935997555298	0.425795750227207	-3.47434180534583	0.000512108231898361	0.00175236256470186	down
SERPINF2	42.9282142814888	1.49369847822311	0.430011576497632	3.47362387401059	0.000513480279784286	0.00175620250436197	up
GNMT	24.1618726729568	-1.71042726857224	0.492636189943454	-3.47198866727304	0.000516618145006728	0.00176564582162888	down
SLC35G2	18.8374444988363	-2.13723044251573	0.615699478484104	-3.47122340882559	0.000518092762002069	0.00176982501955361	down
TESMIN	70.8282252371232	-1.09455984842042	0.315405126530616	-3.47032992285297	0.000519819431345464	0.00177529196949057	down
CLEC18B	16.3260154999681	-2.04381491087341	0.58935070691745	-3.46790949240294	0.000524523916036297	0.00178887892485649	down
CPSF4	77.3982563812515	1.02290430481687	0.29520438360587	3.46507152882444	0.000530090469743233	0.00180641981410439	up
EVC2	57.5018342040547	-1.31008838387321	0.378162475959751	-3.46435320042871	0.00053150814705903	0.00181081193000698	down
CCDC121	37.5443833361881	1.16634457060983	0.336695526686806	3.46409286184181	0.00053202281730361	0.00181168719545466	up
TUBG2	61.8357348290138	-1.01741585704999	0.293860515966993	-3.46224076311181	0.000535697705674131	0.00182199435002692	down
ROPN1L	81.5138401389399	-1.66981447296807	0.482774084795124	-3.45879061357797	0.000542606551044818	0.00184305991740314	down
BIK	26.5405227381409	1.71196531081937	0.495346554756912	3.45609612982876	0.000548059827066673	0.00185864342317882	up
TRPC6	34.458624703842	1.50540439091051	0.435733563492788	3.45487361323137	0.000550550837134144	0.00186574086730826	up
GGT5	8.01502530372286	-2.44702667017861	0.708325465756897	-3.45466425884291	0.000550978475628869	0.00186674004143529	down
BATF	235.752718579446	1.02606232835092	0.297236498196301	3.4520065152742	0.000556434290422419	0.00188295542139334	up
COL9A2	112.473897531581	-1.14367290117158	0.33142205964645	-3.45080500191089	0.000558917236093227	0.0018904474465261	down
PIWIL2	15.999005790845	-1.66366245318364	0.482493269682521	-3.44805318067612	0.000564642850117289	0.00190889479175054	down
RPL26L1	25.387495533892	-1.40931522473804	0.408771767167431	-3.44768239378134	0.000565418495426208	0.00191105741529363	down
SH2D4B	20.7159046037802	-1.2674141058139	0.367647670162088	-3.44736063540161	0.000566092382510984	0.00191287514926848	down
KRT73	131.295132126702	-1.94452818188112	0.564563773623008	-3.44430208371745	0.000572535630657492	0.00193325326931356	down
SDS	15.8694152304004	2.05699264012548	0.597748327212347	3.44123529331893	0.000579064746925006	0.00195389177809045	up
MCMDC2	14.3169800893291	1.73702822681757	0.504818446893471	3.44089689571927	0.000579789417794851	0.00195577090493212	up
RGPD2	39.9936406990622	-2.08695734751649	0.606524602777021	-3.4408453308591	0.000579899916892442	0.00195577090493212	down
ANKRD9	90.009167506581	1.25882099308323	0.365910921814482	3.44023891618478	0.000581200883841124	0.00195968837230863	up
VSIG4	121.352765399367	1.35842275502531	0.39489485020837	3.43996067385666	0.000581798717814749	0.00196076350427282	up
WNT5B	35.3754373529546	1.31780953815556	0.383557871453275	3.43575151557303	0.000590912678179331	0.00199004779999206	up
ZNF318	14.7915359990423	-1.96366214726196	0.573089515668066	-3.42644926067591	0.000611528001752383	0.00205259052546162	down
NPIPB11	48.7139903231015	-1.90287349707595	0.556057430229396	-3.42208087443583	0.000621438260794124	0.00208386393892724	down
FAM169A	87.1765583221254	1.53215675865151	0.44808725504778	3.41932679716171	0.00062776283302592	0.00210356666122654	up
SLC4A8	20.9670629356244	-1.9350995443615	0.566338670139709	-3.41685928648336	0.000633480131706818	0.00211868432343629	down
CXCL10	186.28146888865	2.16529053404416	0.634752534486872	3.41123574369743	0.000646691525238919	0.0021587610473245	up
SEMA3B	12.0920299681614	-2.755387363265	0.807791311675939	-3.4110138639005	0.00064721800532865	0.00216000557951207	down
ZFP69B	77.4576224242815	-1.01784394919212	0.298418678258459	-3.41079169417998	0.000647745572745061	0.00216125314884342	down
MAFK	25.0444717014017	1.12090048138746	0.328737457964643	3.40971329621955	0.000650312039041414	0.00216878679307358	up
FHDC1	99.9497126230105	1.00773844519875	0.295889461483504	3.4057936370773	0.00065972025712875	0.00219547529698363	up
ATG2A	193.213024131014	-1.11216008107465	0.326835466184846	-3.40281333007371	0.000666958315992885	0.00221746287793566	down
MORN2	19.7757570432183	1.50863190059232	0.443491444055697	3.40171590864525	0.000669642093873847	0.00222533307649756	up
SFN	17.0142913577608	-2.50098403667528	0.735604448635623	-3.39990336017411	0.000674096733376706	0.00223696359326637	down
GALNT10	16.4241855211893	-1.5857925951287	0.466623828946515	-3.39843894965438	0.000677715869600304	0.00224791221778468	down
HECW2	81.4462846931219	-1.32910198602911	0.391968260951767	-3.39084083696423	0.000696785539773736	0.0023040945251051	down
EVC	63.5910086595684	-1.46787844194945	0.43319270631366	-3.38851144203385	0.000702730968719747	0.00232048137826955	down
SLC25A34	28.2010403267785	-1.23186813335901	0.36397848284881	-3.38445317898284	0.000713201816064929	0.00235284626341814	down
SDC1	11.7092806617826	3.42968527084922	1.01357904714943	3.38373734194171	0.000715063741345465	0.00235788201081239	up
SLC25A10	37.0456245636178	1.07692482315433	0.318854214877212	3.37748341689333	0.000731523638166243	0.00240624582159984	up
MXD1	7942.45452660272	-1.95574017688506	0.579538148259177	-3.37465304529087	0.000739088068623642	0.00242798807680359	down
TSHZ3	227.793326663784	-1.21123212062652	0.35949187446677	-3.36928928483605	0.000753622884916698	0.0024711166067819	down
SMPDL3B	20.7846397447759	-1.83180465788623	0.543760077195012	-3.36877371971771	0.000755033866677775	0.00247458873021438	down
DYNC1I1	12.3121503628597	1.71730679431508	0.510332707367568	3.36507296029173	0.000765234211081485	0.00250685092173676	up
SLC27A4	7.7876528855293	2.39320726798301	0.7114095452328	3.36403592560718	0.000768115438714257	0.00251394615180589	up
NCR3	391.791617595159	1.01949234590717	0.303421163169699	3.3599908960107	0.000779450409772599	0.00254926347374905	up
PCDHGA6	14.5835789545429	-1.55919556249948	0.464669197745874	-3.35549584535232	0.00079222846472138	0.00258767680206898	down
TCEAL9	7.39399188411141	2.52863201595149	0.753793322591155	3.35454287026495	0.000794962340637652	0.00259456364577281	up
LYVE1	17.0261895533403	-2.38354674789153	0.710834986812098	-3.35316464736928	0.000798931650066699	0.00260449494549805	down
CCR10	13.146603788268	1.51147283348671	0.452088912718066	3.34330878498962	0.000827857253721359	0.00269192445421262	up
SLC25A29	418.374946103448	-1.04347267350674	0.312158887937941	-3.34276137514365	0.000829491962684603	0.00269661621634076	down
IFI35	1075.93433890534	1.1458646426625	0.342872683464848	3.3419537277894	0.000831909277740911	0.00270322439140175	up
DPCD	22.2888349743948	1.43491792650263	0.429429654424325	3.34145048372641	0.000833418806526982	0.00270750361990982	up
XKR9	28.4056795096267	1.72259357495161	0.51602813546386	3.33817762359636	0.000843298226096468	0.00273643655684165	up
MSH4	25.5083084090175	1.28692411307667	0.386087441367031	3.3332452061119	0.000858392539849035	0.00277900136634221	up
C3orf14	29.7628500356544	1.29527877441435	0.389213773271918	3.32793663370546	0.000874917645656086	0.00282859184567332	up
N4BP2	63.119984044879	1.09827681599145	0.330023824274377	3.32787130870392	0.00087512282128573	0.00282860462147931	up
CD1E	37.7002180954581	1.36799090444435	0.411086950282387	3.32774101319598	0.000875532192361273	0.00282927724782124	up
MBOAT7	2070.39990440591	-1.21130183897796	0.364137321968244	-3.32649735663074	0.000879448539720184	0.00284062686646292	down
SLC25A51	73.6830726949391	-1.12040225373887	0.336949167803792	-3.32513732276462	0.000883749953756186	0.00285204134473921	down
AASS	24.4210659099761	-1.51968025606336	0.457029727584248	-3.32512343145824	0.00088379398859529	0.00285204134473921	down
SPSB1	61.1631742148315	1.01713470947763	0.305923761900657	3.32479799267089	0.000884826197640795	0.0028547169750371	up
ARMCX1	31.5985954946313	1.18321702089424	0.356152841967653	3.32221698514961	0.000893052161983491	0.00287927390848668	up
CCDC167	108.838380232335	1.11771481105961	0.336677287155655	3.31984025564178	0.000900689706280754	0.00290123629724761	up
FAM210B	427.593753385061	-1.04488466459644	0.314835025408195	-3.31883234161038	0.000903946849501053	0.00291005619292349	down
PC	58.4975816856508	1.06154984124913	0.319946656222866	3.31789634491346	0.000906981359626413	0.00291815906895594	up
ANKUB1	16.685136567631	-2.36019683086142	0.711477359010224	-3.31731825471554	0.000908860246657983	0.00292353512294537	down
NCOR2	323.358196291318	-1.08716733400737	0.328338756303218	-3.3111148566433	0.0009292505908319	0.00298502640660969	down
NBPF20	55.0148412435465	-1.06674993419754	0.322370710902666	-3.30907833162183	0.000936036449575245	0.00300270752434487	down
TMPRSS3	21.95653819263	-1.34985049564877	0.408508691144781	-3.30433727582645	0.000952012245679462	0.00304908547220693	down
OR52K2	51.1827584801498	-2.67216202239225	0.808828629924255	-3.30374312126228	0.00095403206380599	0.00305416276951055	down
MT1E	40.8171171979469	1.38234238992946	0.419244114400722	3.29722551240919	0.000976450656428862	0.00311862732043858	up
PCDHGB7	21.4114268150184	-1.80963951716733	0.548860280429531	-3.2970859464473	0.000976936012756291	0.00311862732043858	down
VEPH1	52.8537962021887	1.37137700586951	0.416440511337918	3.29309221493275	0.000990919686153526	0.00316073474659862	up
CCDC168	15.0245419187988	1.60183121731723	0.486524400342764	3.2923964680676	0.000993374650139078	0.00316640985419615	up
CA1	37.5497285515507	1.81536027213687	0.551910821444868	3.28922753749305	0.00100462771353171	0.0032001023723352	up
KIAA0319	75.4462275516612	-2.54158791303023	0.772751678763702	-3.28900988878656	0.00100540491166531	0.00320185247922051	down
CKB	34.0389015900794	1.37874340248647	0.419698853331915	3.2850778398389	0.00101954200689917	0.00323587762270979	up
SAP30	75.8156120502505	1.03404224811265	0.314763890094413	3.28513619463303	0.00101933086268335	0.00323587762270979	up
ZSCAN23	45.5642194963078	-1.22730690295307	0.373867863603112	-3.28272906669494	0.00102807421640468	0.00326001336792253	down
DES	15.2980296809445	1.56370841245315	0.476742524471256	3.2799851747805	0.00103812541642913	0.00328743612947607	up
GALNT4	25.8287374461367	-1.24417152681153	0.379539166869899	-3.27811102361938	0.00104504283719181	0.00330435407491032	down
THBD	299.286612783291	-1.3328422509631	0.40660639243576	-3.27796678989417	0.00104557696196708	0.00330507653572548	down
PPCDC	1889.31125059316	-1.03537557123523	0.315971782972913	-3.27679757190213	0.0010499161300503	0.00331506537289242	down
CEP290	9.59526983820786	2.34429727038871	0.715879999576509	3.27470703438498	0.00105771602558505	0.00333519833370323	up
CNIH3	25.616886454184	-1.27053742466525	0.389391218865358	-3.26288155230479	0.00110285603557905	0.00346664742668487	down
CLEC2A	3.98348719142072	-3.38551641152379	1.03809858093684	-3.26126677532736	0.00110915633967453	0.00348177996132311	down
JPH4	27.1751765299388	1.43063580084925	0.438696177593462	3.26110842519128	0.00110977595589474	0.00348216977946706	up
TECR	12.8886969465124	1.63459090828337	0.502103449258095	3.25548631601442	0.00113198351220933	0.00354236247353663	up
RXRA	23.4612933975102	-1.47375650417629	0.453027972130727	-3.25312474027768	0.00114143377926515	0.00356637800291847	down
KREMEN1	63.1894747469897	-2.59445311459775	0.797564296035343	-3.25297048463009	0.00114205359102988	0.00356752162869046	down
LY6E	4710.87671478438	1.87464062805436	0.576676554850421	3.25076615701952	0.00115094481394408	0.00359130549380954	up
CDCA2	39.6437037796611	1.02726728858682	0.316021742991155	3.25062218461205	0.00115152775105259	0.00359232702985936	up
IFNG	86.9139458864536	1.53256415961155	0.471722965476601	3.24886484605035	0.00115866515546492	0.00361202423881296	up
HHIPL2	2.49734172680185	-3.63494796808047	1.11895683433432	-3.24851491723803	0.00116009125834165	0.00361342849955875	down
MAPK11	62.9245725214878	1.07115384578472	0.330033342499133	3.24559281699708	0.00117206349708984	0.00364425936266134	up
ZNF205	20.6210846478296	1.56207463508095	0.481770480831123	3.24236269600029	0.00118543053502573	0.0036809359467322	up
VEGFC	13.8128232455466	2.21303464914497	0.682784052515902	3.24119264501045	0.00119030714628802	0.00369526226929564	up
CRISP3	219.660254702803	2.04312589075264	0.631159302603126	3.23710017792031	0.0012075101465353	0.00374535969325833	up
ITGAX	2846.57440754891	-1.00785066294611	0.311615998720886	-3.23427124115293	0.00121953573821682	0.00377516271132214	down
SPAG16	153.289001755067	1.00480613273363	0.310726377227612	3.23373297657826	0.00122183634787189	0.00378061931367711	up
C11orf91	8.43870602715274	-2.28219817957886	0.708617010054422	-3.22063702563898	0.00127906031295021	0.00394292781121516	down
STON1-GTF2A1L	8.18746197461127	-2.31502909029693	0.719501119311706	-3.21754758701633	0.00129291577338717	0.00398389237757639	down
UPB1	75.4224519707554	-1.13865072720429	0.353909963127536	-3.21734578236206	0.00129382562591519	0.00398498726609857	down
RBM11	60.4200628787592	1.21149611487949	0.376764487854161	3.21552628746804	0.00130205568969155	0.00400503212910154	up
GPR146	59.2850076087742	1.06299461077224	0.330708480931909	3.21429498202409	0.00130765259747939	0.00401873033729074	up
ENTPD2	4.64372413206309	-2.98465669949844	0.928739115092961	-3.21366533507065	0.00131052323415293	0.00402579219897023	down
EIF2AK4	41.0047719143383	-1.02516977594293	0.319125288027402	-3.21243666485905	0.00131614164358355	0.00404128507729445	down
PABPC1	54.0595713875824	1.07348085467514	0.335005958700218	3.20436346517571	0.0013536147521749	0.0041409711798308	up
KLHDC7B	148.937509252927	1.32322308947426	0.413178366655296	3.20254688111054	0.00136218126313293	0.00416264826431729	up
NUDT8	13.8865377159645	1.46523494199206	0.457576645210517	3.20216286676509	0.0013639985601555	0.00416639021297389	up
KLHL32	5.90614680745584	3.46218598237354	1.08508809656096	3.19069575396364	0.00141930655331077	0.0043191643057907	up
CCNA2	58.5381181063842	1.27153003799013	0.398622423091892	3.18981061859887	0.00142366053970762	0.00432700458522594	up
TGFA	233.165018521271	-1.75586377689544	0.550507580285199	-3.1895360568619	0.00142501361069993	0.00432924493745601	down
CMC1	449.806479847159	1.17447363459886	0.368821202984025	3.18439836185267	0.00145055240235242	0.00439827763586452	up
ZNF484	37.3352486169618	-1.53821815062805	0.483114756322928	-3.18396018853927	0.00145274991128835	0.00440399083523407	down
CCIN	31.2628805134322	-1.01602837188545	0.319237376442551	-3.18267360547705	0.00145922007387844	0.00442169790439949	down
NT5M	93.2125028226135	1.10751293013004	0.348695201888773	3.17616337744536	0.00149236877465017	0.0045133880949349	up
SLC1A4	32.7338181454257	1.04159022738236	0.328052009253882	3.1750765061654	0.00149797000651556	0.00452837943690091	up
HRK	30.9703310206783	-1.60676065207718	0.50609248460216	-3.17483602496143	0.00149921194935272	0.00453018537662321	down
IL17RC	34.7485827775755	1.44930336369758	0.456614880193867	3.17401693760449	0.00150344917149603	0.00454103674338628	up
TSPAN9	18.2052373096244	1.61105215234316	0.507714364138868	3.17314668667225	0.00150796315386429	0.0045536923853642	up
NPTX1	6.05127400188093	-2.42883779953073	0.765749594416291	-3.17184340317172	0.00151474662550672	0.00457036864767216	down
TMEFF1	33.3809428075627	1.28464787926714	0.405157318291203	3.17073842991479	0.00152051991765764	0.00458275053227133	up
A3GALT2	24.7010660092129	-2.08570402520891	0.658303818945439	-3.16830005414532	0.00153333178918183	0.00461839403482514	down
MYO10	20.9341058012313	-1.24729727021785	0.394091746525815	-3.16499211468807	0.00155087154044035	0.00466622458132918	down
SEMA3A	21.9447132621083	1.56349504418335	0.494036735710166	3.16473438343782	0.00155224584297648	0.00466836110712889	up
TM4SF19	46.9180850626308	-1.23956549718787	0.392320924528438	-3.1595701877941	0.00158002038220347	0.00473972396769828	down
FSIP2	16.1916926986227	2.72964635475344	0.864035975886409	3.15918136620772	0.0015821299891426	0.00474503973914605	up
CSF3R	10758.4948473804	-1.5795919895743	0.500895515537058	-3.1535358983613	0.00161305387816562	0.0048274852811101	down
FAM153B	43.0539290237329	-1.10278015435109	0.349786571583059	-3.15272295720257	0.00161755242775281	0.00483785839934493	down
DNAJA4	83.833166559791	-1.02705484874404	0.325783833447003	-3.15256542314313	0.00161842550403027	0.00483827466086236	down
UQCRHL	5.63893425283042	-2.01207640794605	0.639027938349162	-3.14865170550128	0.00164025561352362	0.0048974242054591	down
RGL3	4.97993606019657	-2.74698621066456	0.87289840233488	-3.1469712893468	0.00164971159816649	0.00492461158110561	down
SH3D21	42.5664293664494	-1.5012668437732	0.477100210546828	-3.14664888127491	0.00165153156791022	0.00492795144345445	down
MMP1	10.0478975769533	2.2877882727683	0.728088400944859	3.14218475366367	0.00167692185128086	0.00499311384525632	up
CA3	2.49401229215559	-3.15335988692839	1.00382967725258	-3.1413296083843	0.00168182639074391	0.00500665683496129	down
LYPD3	28.2709388229769	1.15386228473394	0.367392858788511	3.14067695419785	0.00168557845219986	0.00501570201155237	up
CAPS2	34.9738222597153	1.39645638802097	0.444709226400437	3.14015609553271	0.00168857835384007	0.00502356527405922	up
RNF112	11.1309137137815	-1.8052160537745	0.575182282366355	-3.13851123220915	0.00169808426937641	0.00505077667681426	down
FCGR2A	7024.70042912523	-1.38303609918015	0.441131030983143	-3.13520473972959	0.00171734208326854	0.00510050235886454	down
HPDL	11.8077659373282	1.94740776749967	0.621645848979151	3.13266431473426	0.00173227435675055	0.0051426780639583	up
PHTF1	27.9720011345852	-1.32482291532902	0.422970394736763	-3.13218828507732	0.00173508564161275	0.00514993641557229	down
CAMK2N1	12.8292416034858	-1.77646903129525	0.568073820080654	-3.12717989898395	0.00176491895257175	0.00522524551733386	down
KDF1	18.7368742548773	1.49548856124555	0.478342253532943	3.126398619817	0.00176961506896708	0.00523584067027369	up
KIR2DL1	6.72343117069052	-2.94268536344454	0.941815977856334	-3.12448018788382	0.00178119516411034	0.00526234981544746	down
PRKAR1A	11.7481009726142	-1.55881299023561	0.499061666086484	-3.12348772940112	0.00178721317206828	0.00527680225997979	down
OGN	3.60649594751651	4.52458733603156	1.44931306331862	3.12188405013835	0.00179697697344188	0.00530228910908324	up
C12orf40	22.1296882385535	1.29849256917569	0.416324153456092	3.11894603855272	0.0018149919792271	0.00535207515250583	up
SLC25A37	6135.18264334259	-1.90942592275728	0.612497258614791	-3.11744403081181	0.0018242658172141	0.0053771659871207	down
RNF225	13.6259377758631	1.80823213124457	0.580082694414993	3.11719716629049	0.00182579419133133	0.00538054275629865	up
ZDHHC18	2963.10937745481	-1.1354886632601	0.364287551566288	-3.11701198236931	0.00182694146418666	0.00538279525509787	down
LRRC37A3	21.9554843546741	-1.03681452598303	0.332833202343358	-3.11511747831404	0.00183871662879237	0.00541408455193429	down
CLDN23	31.5416362203226	1.39912095851219	0.449958126163492	3.1094470288638	0.00187437890828956	0.00550650273128852	up
ATP6V1G2	19.7429770308701	-1.15134626826773	0.370281620060755	-3.10938001210759	0.00187480415963199	0.00550650273128852	down
ARHGAP29	36.432725270937	1.05010167611673	0.337841399424526	3.10826819302034	0.00188187209361081	0.00552264635070712	up
TSPAN6	11.8462143620993	1.94280508147605	0.625462103754482	3.10619151794154	0.00189513929447624	0.00555694056371557	up
LRRIQ3	13.5895635591345	1.91217448784395	0.615801359237817	3.10518068717917	0.00190162819911915	0.00557248021576359	up
PLEKHA4	23.8652704411863	1.5724099019659	0.506707206856467	3.1031922986075	0.00191445200150395	0.0055973295957635	up
PPP1R12B	21.0621451287388	-1.3392801692498	0.431758868673281	-3.10191698751937	0.00192271867337303	0.00561555295898704	down
GRAMD1C	9.47882063953732	-2.17742172420098	0.702235206824729	-3.1007014502257	0.00193062838415431	0.00563280265588567	down
TPPP	54.3944164264294	-1.47106859303778	0.474454346817139	-3.10054824643592	0.00193162742503976	0.00563454797961899	down
WNT10B	33.6872570008169	-1.10640441306203	0.357196763866413	-3.09746482886896	0.00195183555821854	0.00568405892725875	down
ISG15	2149.38707853436	2.4874196503752	0.803240818100567	3.09672964112709	0.00195668240864337	0.00569463449654242	up
GATA1	53.6685648510547	1.11925673080725	0.361472566583891	3.09638084401487	0.00195898577553525	0.00570015794798157	up
AVPI1	64.0166309509629	1.03210362428682	0.333992496541647	3.09020003435352	0.00200021733504825	0.00580670677821869	up
MIA	1.81244161422622	-4.74750662681627	1.53658759278822	-3.08964269209129	0.00200397418665549	0.00581541394339723	down
HTRA4	22.0018456899967	-1.71505989831834	0.556236793750614	-3.08332695281441	0.00204700122141473	0.005925596410508	down
HIGD2B	4.26144234029363	4.16339653510247	1.35269186950896	3.07786024958797	0.00208492664765313	0.00603041437984776	up
MYO5C	38.2094538863467	-2.45518299496877	0.799242087373574	-3.07188902305791	0.00212708790925344	0.00613846740718038	down
MYBPC3	136.675867273253	-1.34256047351129	0.43709475141146	-3.07155478114508	0.00212947085155527	0.00614330726384277	down
RGS13	8.6857233439784	2.56578669426305	0.835416417931274	3.07126678287776	0.00213152606774542	0.00614748911249434	up
AKT3	4.34222435816506	-2.6317526478257	0.857114633312676	-3.07047919326053	0.00213715576447978	0.00616246124744457	down
CILP	9.07612046048313	-2.12946574033535	0.693731362651056	-3.06958262950332	0.00214358100098049	0.00617972069950427	down
SH2B2	143.815511774206	-1.07114581508523	0.349190406606795	-3.06751215044518	0.00215848685312023	0.00621377220854211	down
DEPDC1	13.0902095273199	1.82171361605416	0.594099453985617	3.06634453849921	0.0021669346041865	0.00623681403174644	up
C1QTNF9	6.85803272674365	-1.64465317264895	0.536553827252176	-3.06521562071716	0.00217513120950412	0.0062552822037642	down
SPR	31.9395049149971	1.15645650994713	0.377322493456353	3.06490211954699	0.00217741244877625	0.00626056183114087	up
GPR15	690.815984092406	1.75704727714249	0.573648332013311	3.06293451769633	0.0021917801542741	0.00629414783015956	up
SMPD3	179.85626380985	-1.21724100236782	0.397513911996413	-3.06213434456806	0.00219764794628223	0.00630970939152151	down
DND1	18.2340846729828	-1.33507518563911	0.437019985585696	-3.05495224400283	0.00225096361388931	0.00644698360237206	down
RSPO4	1.82594162273642	-4.07337080375175	1.3336517024767	-3.05429880694274	0.00225587269344743	0.0064570968136409	down
NAT14	24.154895467313	1.23217259344072	0.403825915130923	3.05124695387924	0.00227893051388003	0.00651248754495052	up
CEACAM19	16.8593929197366	-1.64162266790401	0.538051551174148	-3.05105089711501	0.00228041914652193	0.00651276179545592	down
GPR176	1.89945692627526	-3.80345270881883	1.24802161514705	-3.04758560481396	0.00230687808838348	0.0065816491350531	down
TRIM9	30.3371953056242	-1.74875983911388	0.574027884486285	-3.04647193346521	0.0023154409486136	0.0066009741917126	down
GK	1362.70495875705	-1.08968796191531	0.357722170822004	-3.04618514254045	0.00231765075158899	0.00660568057889018	down
ASCL2	102.985909534129	1.18153101749559	0.388396063743951	3.04207773401768	0.0023495121096851	0.00668835393394967	up
PTPRB	13.2901756576029	-1.63056452084645	0.536145926098884	-3.04127000033517	0.00235582473292702	0.00670360896169133	down
KLHL23	18.5840564750248	-1.40362509134109	0.461895220963092	-3.03883874012468	0.00237491942505458	0.00675111068917942	down
B4GALT2	39.9349916094396	1.01461493625179	0.334052422634559	3.03729255501238	0.00238713649299993	0.00678172548142684	up
PCDHGA9	16.8136612770829	-1.52076301560749	0.501306448362887	-3.03359954888639	0.00241654967736249	0.00684729667701765	down
AKAP5	84.3757747556625	-1.1171181193816	0.369214319269931	-3.02566303926278	0.00248088611076844	0.00700418077105283	down
CYP4F3	976.951266757598	-2.15031997219871	0.71069312615255	-3.02566592115476	0.00248086246726999	0.00700418077105283	down
HSD3B7	62.6163922640469	1.09680578063551	0.362593588241186	3.02489016961312	0.00248723430239282	0.00701928379617264	up
C19orf71	31.5444293556271	-1.26343156936443	0.4177604337239	-3.02429686340147	0.00249211767671163	0.0070316535892283	down
TLE1	49.5651751024697	-1.04839751935044	0.346998587390757	-3.021330799165	0.00251666250277398	0.00709948320318961	down
IFI27	21.073565957728	3.17171369894196	1.04985554070238	3.02109535643353	0.00251862028465849	0.00710215553489355	up
PSMC3IP	24.3121719448019	-1.49139744099645	0.494065329706592	-3.01862395785217	0.0025392549828272	0.00714886987654755	down
MYCT1	23.9902330673385	1.40895217667067	0.467017874605256	3.01691274206919	0.00255363308131648	0.00718072018885092	up
DMRTC2	3.35282127995459	-3.61306016961727	1.20032466035874	-3.01006909958631	0.00261188261273263	0.00732692753685544	down
ARID3C	6.4332819729163	-1.70687239437618	0.567090011739288	-3.00987913566161	0.00261351667768993	0.00732981972491674	down
RNF130	18.0178302364054	-1.59443151518227	0.530688637169897	-3.00445761131272	0.00266054829030887	0.00744117137223871	down
STX6	34.610007046082	-1.76672006542259	0.588375956844653	-3.00270608421385	0.00267590728120879	0.00747815907288961	down
PLEKHA6	16.0938128157982	-1.50204041108128	0.500897091914138	-2.99870060203655	0.00271133600747423	0.0075646643983345	down
PPM1J	25.482841811987	1.25411562582271	0.419146403800175	2.99207058548593	0.0027709218736249	0.00771456699891964	up
PRRG2	12.6198117520523	1.76539062264241	0.590177203561591	2.99128907722742	0.00277802376017696	0.00772668777143006	up
ADORA1	8.18356133664977	2.91694199773866	0.975427906597119	2.99042294977464	0.00278591403622087	0.00774710061466997	up
